index orbit1 orbit2 r3 r2 r1 tau
2858 1 1 0 11 4 1
2859 1 1 0 11 4 2
2860 1 1 0 11 4 3
2861 1 1 0 11 4 4
2862 1 1 0 11 4 5
2863 1 1 0 11 4 6
2864 1 1 0 11 4 7
2865 1 1 0 11 4 8
2866 1 1 0 11 4 9
2867 1 1 0 11 4 10
2868 1 1 0 11 4 11
2869 1 1 0 11 4 12
2870 1 1 0 11 4 13
2871 1 1 0 11 4 14
2872 1 1 0 11 4 15
2873 1 1 0 11 4 16
2874 1 1 0 11 4 17
2875 1 1 0 11 4 18
2876 1 1 0 11 4 19
2877 1 1 0 11 4 20
2878 1 1 0 11 5 0
2879 1 1 0 11 5 1
2880 1 1 0 11 5 2
2881 1 1 0 11 5 3
2882 1 1 0 11 5 4
2883 1 1 0 11 5 5
2884 1 1 0 11 5 6
2885 1 1 0 11 5 7
2886 1 1 0 11 5 8
2887 1 1 0 11 5 9
2888 1 1 0 11 5 10
2889 1 1 0 11 5 11
2890 1 1 0 11 5 12
2891 1 1 0 11 5 13
2892 1 1 0 11 5 14
2893 1 1 0 11 5 15
2894 1 1 0 11 5 16
2895 1 1 0 11 5 17
2896 1 1 0 11 5 18
2897 1 1 0 11 5 19
2898 1 1 0 11 5 20
2899 1 1 0 11 6 0
2900 1 1 0 11 6 1
2901 1 1 0 11 6 2
2902 1 1 0 11 6 3
2903 1 1 0 11 6 4
2904 1 1 0 11 6 5
2905 1 1 0 11 6 6
2906 1 1 0 11 6 7
2907 1 1 0 11 6 8
2908 1 1 0 11 6 9
2909 1 1 0 11 6 10
2910 1 1 0 11 6 11
2911 1 1 0 11 6 12
2912 1 1 0 11 6 13
2913 1 1 0 11 6 14
2914 1 1 0 11 6 15
2915 1 1 0 11 6 16
2916 1 1 0 11 6 17
2917 1 1 0 11 6 18
2918 1 1 0 11 6 19
2919 1 1 0 11 6 20
2920 1 1 0 11 7 0
2921 1 1 0 11 7 1
2922 1 1 0 11 7 2
2923 1 1 0 11 7 3
2924 1 1 0 11 7 4
2925 1 1 0 11 7 5
2926 1 1 0 11 7 6
2927 1 1 0 11 7 7
2928 1 1 0 11 7 8
2929 1 1 0 11 7 9
2930 1 1 0 11 7 10
2931 1 1 0 11 7 11
2932 1 1 0 11 7 12
2933 1 1 0 11 7 13
2934 1 1 0 11 7 14
2935 1 1 0 11 7 15
2936 1 1 0 11 7 16
2937 1 1 0 11 7 17
2938 1 1 0 11 7 18
2939 1 1 0 11 7 19
2940 1 1 0 11 7 20
2941 1 1 0 11 8 0
2942 1 1 0 11 8 1
2943 1 1 0 11 8 2
2944 1 1 0 11 8 3
2945 1 1 0 11 8 4
2946 1 1 0 11 8 5
2947 1 1 0 11 8 6
2948 1 1 0 11 8 7
2949 1 1 0 11 8 8
2950 1 1 0 11 8 9
2951 1 1 0 11 8 10
2952 1 1 0 11 8 11
2953 1 1 0 11 8 12
2954 1 1 0 11 8 13
2955 1 1 0 11 8 14
2956 1 1 0 11 8 15
2957 1 1 0 11 8 16
2958 1 1 0 11 8 17
2959 1 1 0 11 8 18
2960 1 1 0 11 8 19
2961 1 1 0 11 8 20
2962 1 1 0 11 9 0
2963 1 1 0 11 9 1
2964 1 1 0 11 9 2
2965 1 1 0 11 9 3
2966 1 1 0 11 9 4
2967 1 1 0 11 9 5
2968 1 1 0 11 9 6
2969 1 1 0 11 9 7
2970 1 1 0 11 9 8
2971 1 1 0 11 9 9
2972 1 1 0 11 9 10
2973 1 1 0 11 9 11
2974 1 1 0 11 9 12
2975 1 1 0 11 9 13
2976 1 1 0 11 9 14
2977 1 1 0 11 9 15
2978 1 1 0 11 9 16
2979 1 1 0 11 9 17
2980 1 1 0 11 9 18
2981 1 1 0 11 9 19
2982 1 1 0 11 9 20
2983 1 1 0 11 10 0
2984 1 1 0 11 10 1
2985 1 1 0 11 10 2
2986 1 1 0 11 10 3
2987 1 1 0 11 10 4
2988 1 1 0 11 10 5
2989 1 1 0 11 10 6
2990 1 1 0 11 10 7
2991 1 1 0 11 10 8
2992 1 1 0 11 10 9
2993 1 1 0 11 10 10
2994 1 1 0 11 10 11
2995 1 1 0 11 10 12
2996 1 1 0 11 10 13
2997 1 1 0 11 10 14
2998 1 1 0 11 10 15
2999 1 1 0 11 10 16
3000 1 1 0 11 10 17
3001 1 1 0 11 10 18
3002 1 1 0 11 10 19
3003 1 1 0 11 10 20
3004 1 1 0 11 11 0
3005 1 1 0 11 11 1
3006 1 1 0 11 11 2
3007 1 1 0 11 11 3
3008 1 1 0 11 11 4
3009 1 1 0 11 11 5
3010 1 1 0 11 11 6
3011 1 1 0 11 11 7
3012 1 1 0 11 11 8
3013 1 1 0 11 11 9
3014 1 1 0 11 11 10
3015 1 1 0 11 11 11
3016 1 1 0 11 11 12
3017 1 1 0 11 11 13
3018 1 1 0 11 11 14
3019 1 1 0 11 11 15
3020 1 1 0 11 11 16
3021 1 1 0 11 11 17
3022 1 1 0 11 11 18
3023 1 1 0 11 11 19
3024 1 1 0 11 11 20
