orbit1 orbit2 k3 k2 k1 tau DenDen error
1 1 0 9 2 12 0.42969147 0.00545255
1 1 0 9 2 13 0.43629227 0.00622588
1 1 0 9 2 14 0.44158123 0.00548472
1 1 0 9 2 15 0.45260789 0.00545321
1 1 0 9 2 16 0.46607755 0.00689558
1 1 0 9 2 17 0.48591204 0.00447546
1 1 0 9 2 18 0.50140377 0.00588576
1 1 0 9 2 19 0.53147722 0.00584407
1 1 0 9 2 20 0.57047725 0.00902608
1 1 0 9 3 0 0.62748908 0.00924241
1 1 0 9 3 1 0.58097543 0.00641311
1 1 0 9 3 2 0.54552685 0.00910118
1 1 0 9 3 3 0.51671847 0.00581346
1 1 0 9 3 4 0.49260911 0.00683702
1 1 0 9 3 5 0.47858511 0.01054076
1 1 0 9 3 6 0.46610879 0.00824483
1 1 0 9 3 7 0.45126638 0.00986177
1 1 0 9 3 8 0.45074080 0.00723163
1 1 0 9 3 9 0.44674442 0.00940739
1 1 0 9 3 10 0.43960912 0.00837334
1 1 0 9 3 11 0.44183970 0.00964325
1 1 0 9 3 12 0.44354958 0.00766832
1 1 0 9 3 13 0.45224139 0.00985714
1 1 0 9 3 14 0.46120940 0.00935219
1 1 0 9 3 15 0.48036495 0.00786598
1 1 0 9 3 16 0.49327941 0.00678890
1 1 0 9 3 17 0.51744553 0.00823910
1 1 0 9 3 18 0.54699111 0.00805561
1 1 0 9 3 19 0.57469636 0.00943874
1 1 0 9 3 20 0.62748908 0.00924241
1 1 0 9 4 0 0.67334042 0.00845599
1 1 0 9 4 1 0.62136053 0.00546329
1 1 0 9 4 2 0.57686905 0.00804985
1 1 0 9 4 3 0.54432152 0.00955299
1 1 0 9 4 4 0.51874118 0.00816778
1 1 0 9 4 5 0.50771341 0.00754271
1 1 0 9 4 6 0.48792544 0.00922903
1 1 0 9 4 7 0.46908343 0.00663579
1 1 0 9 4 8 0.46803887 0.00833549
1 1 0 9 4 9 0.45718762 0.00996071
1 1 0 9 4 10 0.45766932 0.00550657
1 1 0 9 4 11 0.46125883 0.00675580
1 1 0 9 4 12 0.46673263 0.00616352
1 1 0 9 4 13 0.47638279 0.00850057
1 1 0 9 4 14 0.48643540 0.00573820
1 1 0 9 4 15 0.50313253 0.00567101
1 1 0 9 4 16 0.50943754 0.00901118
1 1 0 9 4 17 0.54521358 0.00902580
1 1 0 9 4 18 0.57628894 0.00816353
1 1 0 9 4 19 0.61897680 0.00710128
1 1 0 9 4 20 0.67334042 0.00845599
1 1 0 9 5 0 0.71013837 0.00660904
1 1 0 9 5 1 0.65283141 0.00669049
1 1 0 9 5 2 0.60636205 0.00628676
1 1 0 9 5 3 0.57358875 0.00789689
1 1 0 9 5 4 0.53450095 0.00925310
1 1 0 9 5 5 0.51665055 0.00866779
1 1 0 9 5 6 0.50026221 0.00978890
1 1 0 9 5 7 0.49544005 0.00840396
1 1 0 9 5 8 0.48219525 0.00586364
1 1 0 9 5 9 0.48080785 0.00684562
1 1 0 9 5 10 0.47375127 0.00664342
1 1 0 9 5 11 0.47107615 0.00644472
1 1 0 9 5 12 0.49009391 0.00785146
1 1 0 9 5 13 0.48534158 0.00840113
1 1 0 9 5 14 0.50159339 0.00675426
1 1 0 9 5 15 0.52114304 0.00745793
1 1 0 9 5 16 0.53815893 0.00832092
1 1 0 9 5 17 0.57078958 0.00857952
1 1 0 9 5 18 0.60613607 0.00747094
1 1 0 9 5 19 0.65530227 0.00552781
1 1 0 9 5 20 0.71013837 0.00660904
1 1 0 9 6 0 0.73613794 0.00713374
1 1 0 9 6 1 0.68039842 0.00759308
1 1 0 9 6 2 0.61787765 0.00589700
1 1 0 9 6 3 0.58292213 0.00536247
1 1 0 9 6 4 0.55798754 0.00781591
1 1 0 9 6 5 0.52620579 0.00829663
1 1 0 9 6 6 0.51258232 0.00750153
1 1 0 9 6 7 0.50508578 0.00625352
1 1 0 9 6 8 0.48898768 0.00647889
1 1 0 9 6 9 0.49309203 0.00374116
1 1 0 9 6 10 0.49268274 0.00655587
1 1 0 9 6 11 0.48625590 0.00661228
1 1 0 9 6 12 0.49453235 0.00856712
1 1 0 9 6 13 0.49734792 0.00630195
1 1 0 9 6 14 0.51663244 0.00850197
1 1 0 9 6 15 0.52901098 0.00873029
1 1 0 9 6 16 0.56172388 0.00863160
1 1 0 9 6 17 0.57972481 0.00621337
1 1 0 9 6 18 0.62479019 0.00830735
1 1 0 9 6 19 0.67300436 0.00651134
1 1 0 9 6 20 0.73613794 0.00713374
1 1 0 9 7 0 0.73561075 0.00683734
1 1 0 9 7 1 0.66943937 0.00573018
1 1 0 9 7 2 0.62389992 0.00741732
1 1 0 9 7 3 0.58796175 0.00764144
1 1 0 9 7 4 0.55719110 0.00703687
1 1 0 9 7 5 0.53705925 0.00531674
1 1 0 9 7 6 0.51516857 0.00803755
1 1 0 9 7 7 0.50171331 0.00838247
1 1 0 9 7 8 0.50060781 0.00445135
1 1 0 9 7 9 0.49198686 0.00697852
1 1 0 9 7 10 0.48791385 0.00762686
1 1 0 9 7 11 0.48980614 0.00681243
1 1 0 9 7 12 0.48800806 0.00496303
1 1 0 9 7 13 0.49424530 0.00411322
1 1 0 9 7 14 0.51446721 0.00741460
1 1 0 9 7 15 0.52979614 0.00731871
1 1 0 9 7 16 0.55263447 0.00458900
1 1 0 9 7 17 0.58236643 0.00647404
1 1 0 9 7 18 0.62669164 0.00805646
1 1 0 9 7 19 0.67196066 0.00695014
1 1 0 9 7 20 0.73561075 0.00683734
1 1 0 9 8 0 0.67085170 0.00726106
1 1 0 9 8 1 0.62064649 0.00805405
1 1 0 9 8 2 0.57458594 0.00737355
1 1 0 9 8 3 0.53332530 0.00706580
1 1 0 9 8 4 0.51413339 0.00855198
1 1 0 9 8 5 0.49167407 0.00480370
1 1 0 9 8 6 0.48147205 0.00633238
1 1 0 9 8 7 0.46395070 0.00694340
1 1 0 9 8 8 0.46366718 0.00729558
1 1 0 9 8 9 0.44911160 0.00443702
1 1 0 9 8 10 0.45522801 0.00751134
1 1 0 9 8 11 0.45211211 0.00599299
1 1 0 9 8 12 0.45132290 0.00708674
1 1 0 9 8 13 0.46410019 0.00897013
1 1 0 9 8 14 0.47923361 0.00747531
1 1 0 9 8 15 0.48780903 0.00625853
1 1 0 9 8 16 0.50301761 0.00354282
1 1 0 9 8 17 0.53548780 0.00780855
1 1 0 9 8 18 0.56672770 0.01067482
1 1 0 9 8 19 0.61128551 0.00503201
1 1 0 9 8 20 0.67085170 0.00726106
1 1 0 9 9 0 0.62912332 0.00573080
1 1 0 9 9 1 0.58918280 0.00769315
1 1 0 9 9 2 0.54532768 0.00709633
1 1 0 9 9 3 0.52263597 0.00819348
1 1 0 9 9 4 0.49801106 0.00736992
1 1 0 9 9 5 0.48632679 0.00811343
1 1 0 9 9 6 0.47039931 0.00716152
1 1 0 9 9 7 0.45488912 0.00716164
1 1 0 9 9 8 0.45874077 0.00667718
1 1 0 9 9 9 0.45119864 0.00490584
1 1 0 9 9 10 0.44899448 0.00562246
1 1 0 9 9 11 0.44689846 0.00731497
1 1 0 9 9 12 0.45452215 0.00683625
1 1 0 9 9 13 0.46623426 0.00597113
1 1 0 9 9 14 0.46921861 0.00726020
1 1 0 9 9 15 0.47850047 0.00775268
1 1 0 9 9 16 0.50064016 0.00662381
1 1 0 9 9 17 0.51434065 0.00638125
1 1 0 9 9 18 0.55155052 0.00622171
1 1 0 9 9 19 0.58948784 0.00639321
1 1 0 9 9 20 0.62912332 0.00573080
1 1 0 9 10 0 0.56343626 0.00541327
1 1 0 9 10 1 0.53844140 0.00717234
1 1 0 9 10 2 0.51199733 0.00622179
1 1 0 9 10 3 0.48845736 0.00434468
1 1 0 9 10 4 0.47201985 0.00801383
1 1 0 9 10 5 0.46855120 0.00464492
1 1 0 9 10 6 0.44065974 0.00376319
1 1 0 9 10 7 0.44360590 0.00542583
1 1 0 9 10 8 0.43593712 0.00446122
1 1 0 9 10 9 0.43294219 0.00460929
1 1 0 9 10 10 0.43156645 0.00635239
1 1 0 9 10 11 0.42844130 0.00417868
1 1 0 9 10 12 0.43421633 0.00512634
1 1 0 9 10 13 0.44408413 0.00570234
1 1 0 9 10 14 0.45614378 0.00480974
1 1 0 9 10 15 0.46143805 0.00539896
1 1 0 9 10 16 0.47053855 0.00405495
1 1 0 9 10 17 0.49100014 0.00690909
1 1 0 9 10 18 0.50806850 0.00544971
1 1 0 9 10 19 0.53743131 0.00348346
1 1 0 9 10 20 0.56343626 0.00541327
1 1 0 9 11 0 0.53052034 0.00497183
1 1 0 9 11 1 0.50981715 0.00585700
1 1 0 9 11 2 0.49122855 0.00432542
1 1 0 9 11 3 0.46995755 0.00376221
1 1 0 9 11 4 0.45957350 0.00570800
1 1 0 9 11 5 0.46006654 0.00568799
1 1 0 9 11 6 0.43787488 0.00493838
1 1 0 9 11 7 0.42454841 0.00405783
1 1 0 9 11 8 0.42580728 0.00581865
1 1 0 9 11 9 0.41739976 0.00502944
1 1 0 9 11 10 0.41846094 0.00655868
1 1 0 9 11 11 0.42087854 0.00561060
1 1 0 9 11 12 0.42386249 0.00322572
1 1 0 9 11 13 0.43126643 0.00558442
1 1 0 9 11 14 0.43428387 0.00540766
1 1 0 9 11 15 0.43956426 0.00551669
1 1 0 9 11 16 0.45686952 0.00485081
1 1 0 9 11 17 0.47239000 0.00386954
1 1 0 9 11 18 0.49298902 0.00386215
1 1 0 9 11 19 0.50784731 0.00391679
1 1 0 9 11 20 0.53052034 0.00497183
1 1 0 10 0 0 0.47820848 0.00387051
1 1 0 10 0 1 0.46044855 0.00411424
1 1 0 10 0 2 0.45567645 0.00763420
1 1 0 10 0 3 0.43880494 0.00523137
1 1 0 10 0 4 0.42794320 0.00522827
1 1 0 10 0 5 0.43348646 0.00632396
1 1 0 10 0 6 0.42938687 0.00527166
1 1 0 10 0 7 0.42201126 0.00717823
1 1 0 10 0 8 0.42265162 0.00365671
1 1 0 10 0 9 0.41912419 0.00419868
1 1 0 10 0 10 0.41749067 0.00349660
1 1 0 10 0 11 0.41190927 0.00753636
1 1 0 10 0 12 0.42098645 0.00724679
1 1 0 10 0 13 0.42094812 0.00675478
1 1 0 10 0 14 0.42028541 0.00365195
1 1 0 10 0 15 0.43697814 0.00669248
1 1 0 10 0 16 0.44076657 0.00602778
1 1 0 10 0 17 0.44683065 0.00669498
1 1 0 10 0 18 0.45028596 0.00569953
1 1 0 10 0 19 0.46407985 0.00597556
1 1 0 10 0 20 0.47820848 0.00387051
1 1 0 10 1 0 0.49307969 0.00572903
1 1 0 10 1 1 0.47407169 0.00643049
1 1 0 10 1 2 0.45662612 0.00596763
1 1 0 10 1 3 0.45159633 0.00655650
1 1 0 10 1 4 0.45570847 0.00466568
1 1 0 10 1 5 0.43395637 0.00297473
1 1 0 10 1 6 0.42721748 0.00430407
1 1 0 10 1 7 0.42708491 0.00731607
1 1 0 10 1 8 0.42628408 0.00677337
1 1 0 10 1 9 0.42720508 0.00535896
1 1 0 10 1 10 0.41947777 0.00487903
1 1 0 10 1 11 0.42350568 0.00554192
1 1 0 10 1 12 0.42466501 0.00506293
1 1 0 10 1 13 0.41698604 0.00400958
1 1 0 10 1 14 0.42171415 0.00740609
1 1 0 10 1 15 0.43812573 0.00520608
1 1 0 10 1 16 0.43882659 0.00570627
1 1 0 10 1 17 0.45430148 0.00656312
1 1 0 10 1 18 0.45500577 0.00391299
1 1 0 10 1 19 0.47268505 0.00567487
1 1 0 10 1 20 0.49307969 0.00572903
1 1 0 10 2 0 0.53000176 0.00609479
1 1 0 10 2 1 0.49572535 0.00429527
1 1 0 10 2 2 0.47790118 0.00455697
1 1 0 10 2 3 0.46769735 0.00607123
1 1 0 10 2 4 0.44579997 0.00610175
1 1 0 10 2 5 0.43676054 0.00543529
1 1 0 10 2 6 0.43241906 0.00456254
1 1 0 10 2 7 0.42452712 0.00511875
1 1 0 10 2 8 0.41772255 0.00405332
1 1 0 10 2 9 0.42593409 0.00394619
1 1 0 10 2 10 0.43107953 0.00516298
1 1 0 10 2 11 0.41601282 0.00530655
1 1 0 10 2 12 0.41905437 0.00709602
1 1 0 10 2 13 0.42345180 0.00709839
1 1 0 10 2 14 0.43449446 0.00405979
1 1 0 10 2 15 0.43692171 0.00658778
1 1 0 10 2 16 0.44174468 0.00467062
1 1 0 10 2 17 0.46091933 0.00761235
1 1 0 10 2 18 0.47473776 0.00586934
1 1 0 10 2 19 0.48571247 0.00626239
1 1 0 10 2 20 0.53000176 0.00609479
1 1 0 10 3 0 0.57182287 0.00473361
1 1 0 10 3 1 0.54030663 0.00509820
1 1 0 10 3 2 0.50936148 0.00580132
1 1 0 10 3 3 0.48546657 0.00513259
1 1 0 10 3 4 0.47522453 0.00575161
1 1 0 10 3 5 0.45055468 0.00567461
1 1 0 10 3 6 0.44833700 0.00642383
1 1 0 10 3 7 0.43813352 0.00682543
1 1 0 10 3 8 0.43857736 0.00482007
1 1 0 10 3 9 0.42389452 0.00483519
1 1 0 10 3 10 0.42894259 0.00687649
1 1 0 10 3 11 0.43477946 0.00517431
1 1 0 10 3 12 0.43066477 0.00482346
1 1 0 10 3 13 0.43925053 0.00633491
1 1 0 10 3 14 0.45074567 0.00419903
1 1 0 10 3 15 0.46105111 0.00413446
1 1 0 10 3 16 0.47128454 0.00521839
1 1 0 10 3 17 0.47876412 0.00600515
1 1 0 10 3 18 0.50665400 0.00506963
1 1 0 10 3 19 0.53587755 0.00683133
1 1 0 10 3 20 0.57182287 0.00473361
1 1 0 10 4 0 0.61829524 0.00672726
1 1 0 10 4 1 0.56556264 0.00738327
1 1 0 10 4 2 0.53392080 0.00731686
1 1 0 10 4 3 0.51562134 0.00792146
1 1 0 10 4 4 0.48070262 0.00632982
1 1 0 10 4 5 0.46335842 0.00716268
1 1 0 10 4 6 0.44774256 0.00499074
1 1 0 10 4 7 0.43971342 0.00855697
1 1 0 10 4 8 0.44498611 0.00484388
1 1 0 10 4 9 0.43597636 0.00819202
1 1 0 10 4 10 0.43570646 0.00808246
1 1 0 10 4 11 0.43212287 0.00541905
1 1 0 10 4 12 0.43941624 0.00678073
1 1 0 10 4 13 0.44842069 0.00487212
1 1 0 10 4 14 0.45178049 0.00602963
1 1 0 10 4 15 0.46945714 0.00673056
1 1 0 10 4 16 0.49223205 0.00790878
1 1 0 10 4 17 0.50380062 0.00591897
1 1 0 10 4 18 0.53244064 0.00922384
1 1 0 10 4 19 0.57249577 0.00678271
1 1 0 10 4 20 0.61829524 0.00672726
1 1 0 10 5 0 0.65749274 0.00459157
1 1 0 10 5 1 0.60196527 0.00657747
1 1 0 10 5 2 0.56282735 0.00440095
1 1 0 10 5 3 0.53016781 0.00715154
1 1 0 10 5 4 0.50395935 0.00323280
1 1 0 10 5 5 0.48827018 0.00614181
1 1 0 10 5 6 0.46761788 0.00669135
1 1 0 10 5 7 0.45653412 0.00506200
1 1 0 10 5 8 0.45188523 0.00522357
1 1 0 10 5 9 0.44287606 0.00516223
1 1 0 10 5 10 0.44834903 0.00453288
1 1 0 10 5 11 0.44698317 0.00551362
1 1 0 10 5 12 0.45140152 0.00638332
1 1 0 10 5 13 0.45800426 0.00569463
1 1 0 10 5 14 0.47358064 0.00690321
1 1 0 10 5 15 0.48461148 0.00401000
1 1 0 10 5 16 0.50509981 0.00336312
1 1 0 10 5 17 0.53677436 0.00534099
1 1 0 10 5 18 0.56377001 0.00557645
1 1 0 10 5 19 0.60504152 0.00747123
1 1 0 10 5 20 0.65749274 0.00459157
1 1 0 10 6 0 0.68697394 0.00407858
1 1 0 10 6 1 0.62373635 0.00325738
1 1 0 10 6 2 0.58361089 0.00624395
1 1 0 10 6 3 0.54816472 0.00520785
1 1 0 10 6 4 0.51828537 0.00494626
1 1 0 10 6 5 0.49578882 0.00505506
1 1 0 10 6 6 0.46930594 0.00370039
1 1 0 10 6 7 0.46464094 0.00526392
1 1 0 10 6 8 0.46193399 0.00718920
1 1 0 10 6 9 0.45843536 0.00453651
1 1 0 10 6 10 0.46603231 0.00450453
1 1 0 10 6 11 0.46233507 0.00590535
1 1 0 10 6 12 0.46835803 0.00664031
1 1 0 10 6 13 0.46970096 0.00498002
1 1 0 10 6 14 0.48548142 0.00602034
1 1 0 10 6 15 0.50080792 0.00388452
1 1 0 10 6 16 0.52261924 0.00414557
1 1 0 10 6 17 0.54041362 0.00413646
1 1 0 10 6 18 0.57918588 0.00509069
1 1 0 10 6 19 0.62164224 0.00659792
1 1 0 10 6 20 0.68697394 0.00407858
1 1 0 10 7 0 0.65075554 0.00268129
1 1 0 10 7 1 0.60262442 0.00700857
1 1 0 10 7 2 0.55387169 0.00668905
1 1 0 10 7 3 0.53371221 0.00507162
1 1 0 10 7 4 0.50794628 0.00650630
1 1 0 10 7 5 0.48825377 0.00386373
1 1 0 10 7 6 0.46356846 0.00455860
1 1 0 10 7 7 0.45402371 0.00573813
1 1 0 10 7 8 0.44656293 0.00465178
1 1 0 10 7 9 0.43504002 0.00512242
1 1 0 10 7 10 0.44485175 0.00843323
1 1 0 10 7 11 0.43789959 0.00742333
1 1 0 10 7 12 0.44804018 0.00471108
1 1 0 10 7 13 0.44880634 0.00484488
1 1 0 10 7 14 0.46798108 0.00633233
1 1 0 10 7 15 0.47738207 0.00369014
1 1 0 10 7 16 0.50185604 0.00545442
1 1 0 10 7 17 0.53295231 0.00391025
1 1 0 10 7 18 0.55541035 0.00404026
1 1 0 10 7 19 0.60995269 0.00510348
1 1 0 10 7 20 0.65075554 0.00268129
1 1 0 10 8 0 0.63280194 0.00391408
1 1 0 10 8 1 0.57816339 0.00737919
1 1 0 10 8 2 0.55001809 0.00662792
1 1 0 10 8 3 0.52294113 0.00576678
1 1 0 10 8 4 0.50006423 0.00610997
1 1 0 10 8 5 0.48334602 0.00447588
1 1 0 10 8 6 0.47083621 0.00636469
1 1 0 10 8 7 0.45624251 0.00610297
1 1 0 10 8 8 0.44808170 0.00484665
1 1 0 10 8 9 0.44503516 0.00726251
1 1 0 10 8 10 0.44764900 0.00462003
1 1 0 10 8 11 0.44428485 0.00584795
1 1 0 10 8 12 0.45050511 0.00642833
1 1 0 10 8 13 0.45780406 0.00492436
1 1 0 10 8 14 0.47038245 0.00746500
1 1 0 10 8 15 0.47461478 0.00449941
1 1 0 10 8 16 0.49671093 0.00796650
1 1 0 10 8 17 0.52434114 0.00473967
1 1 0 10 8 18 0.55216133 0.00721603
1 1 0 10 8 19 0.58628859 0.00721084
1 1 0 10 8 20 0.63280194 0.00391408
1 1 0 10 9 0 0.58796219 0.00840566
1 1 0 10 9 1 0.55539724 0.00670242
1 1 0 10 9 2 0.52292036 0.00786836
1 1 0 10 9 3 0.49847560 0.00835964
1 1 0 10 9 4 0.48385667 0.00666399
1 1 0 10 9 5 0.46846887 0.00836432
1 1 0 10 9 6 0.46416099 0.00598476
1 1 0 10 9 7 0.45344888 0.00727961
1 1 0 10 9 8 0.44445779 0.00905129
1 1 0 10 9 9 0.43573106 0.00878825
1 1 0 10 9 10 0.43645265 0.00738015
1 1 0 10 9 11 0.44491745 0.00949341
1 1 0 10 9 12 0.44166154 0.00722397
1 1 0 10 9 13 0.45427622 0.00740414
1 1 0 10 9 14 0.45420603 0.00732451
1 1 0 10 9 15 0.46335176 0.00831561
1 1 0 10 9 16 0.47613020 0.00665786
1 1 0 10 9 17 0.49979389 0.00541214
1 1 0 10 9 18 0.51612807 0.01017225
1 1 0 10 9 19 0.55153316 0.00750730
1 1 0 10 9 20 0.58796219 0.00840566
1 1 0 10 10 0 0.52019095 0.00394993
1 1 0 10 10 1 0.50505111 0.00449855
1 1 0 10 10 2 0.48250344 0.00554357
1 1 0 10 10 3 0.46785076 0.00405654
1 1 0 10 10 4 0.45105524 0.00425615
1 1 0 10 10 5 0.44982503 0.00396509
1 1 0 10 10 6 0.43560475 0.00360192
1 1 0 10 10 7 0.42086240 0.00526278
1 1 0 10 10 8 0.41618817 0.00443723
1 1 0 10 10 9 0.42795279 0.00410232
1 1 0 10 10 10 0.42441238 0.00278970
1 1 0 10 10 11 0.41647648 0.00460297
1 1 0 10 10 12 0.42551599 0.00617880
1 1 0 10 10 13 0.43243282 0.00606698
1 1 0 10 10 14 0.43114194 0.00460602
1 1 0 10 10 15 0.43936843 0.00577098
1 1 0 10 10 16 0.45359391 0.00458795
1 1 0 10 10 17 0.45898785 0.00423727
1 1 0 10 10 18 0.48593881 0.00845772
1 1 0 10 10 19 0.50352798 0.00407849
1 1 0 10 10 20 0.52019095 0.00394993
1 1 0 10 11 0 0.49417668 0.00421531
1 1 0 10 11 1 0.47730244 0.00522126
1 1 0 10 11 2 0.46932813 0.00617505
1 1 0 10 11 3 0.44870900 0.00599834
1 1 0 10 11 4 0.45096794 0.00575454
1 1 0 10 11 5 0.43731526 0.00668670
1 1 0 10 11 6 0.43946761 0.00631892
1 1 0 10 11 7 0.42964825 0.00682451
1 1 0 10 11 8 0.42338331 0.00507560
1 1 0 10 11 9 0.41861587 0.00673616
1 1 0 10 11 10 0.42592542 0.00506287
1 1 0 10 11 11 0.42676219 0.00523670
1 1 0 10 11 12 0.43077795 0.00568009
1 1 0 10 11 13 0.42444141 0.00764415
1 1 0 10 11 14 0.43036770 0.00747498
1 1 0 10 11 15 0.44654864 0.00475814
1 1 0 10 11 16 0.43730060 0.00735451
1 1 0 10 11 17 0.44666577 0.00584223
1 1 0 10 11 18 0.46426313 0.00380641
1 1 0 10 11 19 0.47764231 0.00342110
1 1 0 10 11 20 0.49417668 0.00421531
1 1 0 11 0 0 0.43357939 0.00413671
1 1 0 11 0 1 0.43670356 0.00437372
1 1 0 11 0 2 0.43119073 0.00592916
1 1 0 11 0 3 0.43032509 0.00396721
1 1 0 11 0 4 0.43149946 0.00689739
1 1 0 11 0 5 0.42543975 0.00342054
1 1 0 11 0 6 0.41981020 0.00480576
1 1 0 11 0 7 0.41951968 0.00454199
1 1 0 11 0 8 0.41147778 0.00562859
1 1 0 11 0 9 0.41566969 0.00534249
1 1 0 11 0 10 0.41689880 0.00430411
1 1 0 11 0 11 0.41562351 0.00663343
1 1 0 11 0 12 0.42620886 0.00432317
1 1 0 11 0 13 0.41974956 0.00500527
1 1 0 11 0 14 0.41711498 0.00463717
1 1 0 11 0 15 0.42408967 0.00384384
1 1 0 11 0 16 0.43082602 0.00435292
1 1 0 11 0 17 0.42912586 0.00385889
1 1 0 11 0 18 0.42687387 0.00507938
1 1 0 11 0 19 0.43597738 0.00332859
1 1 0 11 0 20 0.43357939 0.00413671
1 1 0 11 1 0 0.45119330 0.00339121
1 1 0 11 1 1 0.44477727 0.00499709
1 1 0 11 1 2 0.44437892 0.00531576
1 1 0 11 1 3 0.43147489 0.00381645
1 1 0 11 1 4 0.42815325 0.00583047
1 1 0 11 1 5 0.42772227 0.00394794
1 1 0 11 1 6 0.42135813 0.00319159
1 1 0 11 1 7 0.41718157 0.00471196
1 1 0 11 1 8 0.41544779 0.00500791
1 1 0 11 1 9 0.40854781 0.00638078
1 1 0 11 1 10 0.41287909 0.00428829
1 1 0 11 1 11 0.42345591 0.00609666
1 1 0 11 1 12 0.41613480 0.00351854
1 1 0 11 1 13 0.42301247 0.00428015
1 1 0 11 1 14 0.41427117 0.00475445
1 1 0 11 1 15 0.42645109 0.00546438
1 1 0 11 1 16 0.42920267 0.00215593
1 1 0 11 1 17 0.43714708 0.00567928
1 1 0 11 1 18 0.43375587 0.00452251
1 1 0 11 1 19 0.43941897 0.00426713
1 1 0 11 1 20 0.45119330 0.00339121
1 1 0 11 2 0 0.49229650 0.00720394
1 1 0 11 2 1 0.47659116 0.00542459
1 1 0 11 2 2 0.46646656 0.00708397
1 1 0 11 2 3 0.44844389 0.00681359
1 1 0 11 2 4 0.45408654 0.00731673
1 1 0 11 2 5 0.43978238 0.00501459
1 1 0 11 2 6 0.44103351 0.00741338
1 1 0 11 2 7 0.43228004 0.00330251
1 1 0 11 2 8 0.42613471 0.00589723
1 1 0 11 2 9 0.43320761 0.00684167
1 1 0 11 2 10 0.42809834 0.00500413
1 1 0 11 2 11 0.42336621 0.00567228
1 1 0 11 2 12 0.43011128 0.00736067
1 1 0 11 2 13 0.43592377 0.00478021
1 1 0 11 2 14 0.43071147 0.00770972
1 1 0 11 2 15 0.43295439 0.00700142
1 1 0 11 2 16 0.44646825 0.00463959
1 1 0 11 2 17 0.45711813 0.00602589
1 1 0 11 2 18 0.46776124 0.00590735
1 1 0 11 2 19 0.48687998 0.00461652
1 1 0 11 2 20 0.49229650 0.00720394
1 1 0 11 3 0 0.52865263 0.00839324
1 1 0 11 3 1 0.50491571 0.00722904
1 1 0 11 3 2 0.48811637 0.00465457
1 1 0 11 3 3 0.46768138 0.00831571
1 1 0 11 3 4 0.44734294 0.00757773
1 1 0 11 3 5 0.44569157 0.00782831
1 1 0 11 3 6 0.43022508 0.00939084
1 1 0 11 3 7 0.42151156 0.00687792
1 1 0 11 3 8 0.41975050 0.00913439
1 1 0 11 3 9 0.41949250 0.00936016
1 1 0 11 3 10 0.41953251 0.01107963
1 1 0 11 3 11 0.41896006 0.00777704
1 1 0 11 3 12 0.43325313 0.00956028
1 1 0 11 3 13 0.42817653 0.00809820
1 1 0 11 3 14 0.42689834 0.00811660
1 1 0 11 3 15 0.43779807 0.00779074
1 1 0 11 3 16 0.45343342 0.00744018
1 1 0 11 3 17 0.46973941 0.00806959
1 1 0 11 3 18 0.48176205 0.00775841
1 1 0 11 3 19 0.51124231 0.00748894
1 1 0 11 3 20 0.52865263 0.00839324
1 1 0 11 4 0 0.59033416 0.00837663
1 1 0 11 4 1 0.55715061 0.00484652
1 1 0 11 4 2 0.52702105 0.00516843
1 1 0 11 4 3 0.49334892 0.00435727
1 1 0 11 4 4 0.47755227 0.00546637
1 1 0 11 4 5 0.46398905 0.00513916
1 1 0 11 4 6 0.45851892 0.00505870
1 1 0 11 4 7 0.44646090 0.00379351
1 1 0 11 4 8 0.44374526 0.00739101
1 1 0 11 4 9 0.44101715 0.00630991
1 1 0 11 4 10 0.43121852 0.00858500
1 1 0 11 4 11 0.43668447 0.00476052
1 1 0 11 4 12 0.44259963 0.00570334
1 1 0 11 4 13 0.44803632 0.00672262
1 1 0 11 4 14 0.45585069 0.00651423
1 1 0 11 4 15 0.45782615 0.00456073
1 1 0 11 4 16 0.47368819 0.00441679
1 1 0 11 4 17 0.50037522 0.00471780
1 1 0 11 4 18 0.52993283 0.00460000
1 1 0 11 4 19 0.55874892 0.00635171
1 1 0 11 4 20 0.59033416 0.00837663
1 1 0 11 5 0 0.61832114 0.00628290
1 1 0 11 5 1 0.57562591 0.00833903
1 1 0 11 5 2 0.53297643 0.00427550
1 1 0 11 5 3 0.50923964 0.00554693
1 1 0 11 5 4 0.47952616 0.00736429
1 1 0 11 5 5 0.46407294 0.00592856
1 1 0 11 5 6 0.45750465 0.00702507
1 1 0 11 5 7 0.44832674 0.00563132
1 1 0 11 5 8 0.43104156 0.00644253
1 1 0 11 5 9 0.42960164 0.00499416
1 1 0 11 5 10 0.42565184 0.00459780
1 1 0 11 5 11 0.42786885 0.00752110
1 1 0 11 5 12 0.43564950 0.00535677
1 1 0 11 5 13 0.44876797 0.00800746
1 1 0 11 5 14 0.45231158 0.00545259
1 1 0 11 5 15 0.46525863 0.00674252
1 1 0 11 5 16 0.48419058 0.00491653
1 1 0 11 5 17 0.50718629 0.00669457
1 1 0 11 5 18 0.53837757 0.00603839
1 1 0 11 5 19 0.57543933 0.00693982
1 1 0 11 5 20 0.61832114 0.00628290
1 1 0 11 6 0 0.64544292 0.00351957
1 1 0 11 6 1 0.59354207 0.00613538
1 1 0 11 6 2 0.54646639 0.00828895
1 1 0 11 6 3 0.51758110 0.00776417
1 1 0 11 6 4 0.49783894 0.00583624
1 1 0 11 6 5 0.48043295 0.00696853
