orbit1 orbit2 r3 r2 r1 tau DenDen error
1 1 0 9 2 11 0.99967138 0.00255349
1 1 0 9 2 12 0.99929787 0.00256349
1 1 0 9 2 13 1.00021646 0.00276877
1 1 0 9 2 14 1.00013036 0.00216624
1 1 0 9 2 15 0.99956224 0.00253896
1 1 0 9 2 16 0.99907094 0.00224929
1 1 0 9 2 17 0.99999924 0.00254969
1 1 0 9 2 18 0.99994707 0.00253953
1 1 0 9 2 19 0.99976891 0.00236969
1 1 0 9 2 20 0.99995174 0.00229204
1 1 0 9 3 0 0.99924887 0.00239772
1 1 0 9 3 1 0.99901784 0.00250921
1 1 0 9 3 2 0.99950422 0.00262180
1 1 0 9 3 3 0.99904209 0.00253335
1 1 0 9 3 4 0.99873924 0.00229114
1 1 0 9 3 5 0.99920597 0.00233217
1 1 0 9 3 6 0.99897315 0.00262129
1 1 0 9 3 7 0.99906297 0.00241060
1 1 0 9 3 8 0.99994941 0.00243371
1 1 0 9 3 9 0.99998665 0.00225880
1 1 0 9 3 10 0.99955067 0.00232603
1 1 0 9 3 11 0.99962963 0.00221147
1 1 0 9 3 12 1.00042675 0.00273518
1 1 0 9 3 13 0.99999290 0.00226025
1 1 0 9 3 14 0.99955470 0.00230223
1 1 0 9 3 15 0.99921233 0.00242301
1 1 0 9 3 16 0.99999353 0.00224445
1 1 0 9 3 17 0.99887212 0.00217892
1 1 0 9 3 18 0.99874355 0.00244799
1 1 0 9 3 19 0.99946344 0.00233661
1 1 0 9 3 20 0.99924887 0.00239772
1 1 0 9 4 0 0.99940639 0.00235879
1 1 0 9 4 1 0.99931456 0.00241630
1 1 0 9 4 2 1.00050390 0.00244521
1 1 0 9 4 3 1.00088142 0.00221891
1 1 0 9 4 4 1.00005897 0.00233742
1 1 0 9 4 5 1.00012035 0.00225689
1 1 0 9 4 6 0.99989993 0.00246506
1 1 0 9 4 7 1.00005729 0.00247212
1 1 0 9 4 8 1.00005182 0.00251695
1 1 0 9 4 9 1.00123636 0.00228223
1 1 0 9 4 10 1.00049985 0.00209052
1 1 0 9 4 11 1.00043066 0.00251910
1 1 0 9 4 12 1.00008951 0.00253703
1 1 0 9 4 13 0.99993920 0.00231480
1 1 0 9 4 14 1.00079641 0.00239829
1 1 0 9 4 15 0.99984289 0.00251067
1 1 0 9 4 16 1.00022257 0.00251491
1 1 0 9 4 17 1.00062154 0.00212410
1 1 0 9 4 18 1.00029869 0.00232300
1 1 0 9 4 19 1.00172541 0.00216841
1 1 0 9 4 20 0.99940639 0.00235879
1 1 0 9 5 0 1.00022378 0.00239025
1 1 0 9 5 1 1.00005941 0.00227351
1 1 0 9 5 2 1.00023186 0.00253844
1 1 0 9 5 3 1.00042234 0.00264020
1 1 0 9 5 4 1.00047913 0.00228825
1 1 0 9 5 5 1.00033747 0.00234127
1 1 0 9 5 6 1.00011052 0.00257806
1 1 0 9 5 7 1.00067472 0.00252521
1 1 0 9 5 8 1.00118573 0.00247920
1 1 0 9 5 9 1.00034800 0.00233972
1 1 0 9 5 10 1.00094169 0.00264690
1 1 0 9 5 11 1.00067958 0.00253505
1 1 0 9 5 12 1.00026195 0.00227493
1 1 0 9 5 13 1.00043531 0.00256939
1 1 0 9 5 14 1.00001620 0.00266977
1 1 0 9 5 15 0.99963672 0.00220785
1 1 0 9 5 16 0.99998641 0.00266505
1 1 0 9 5 17 0.99969543 0.00235476
1 1 0 9 5 18 1.00040864 0.00251995
1 1 0 9 5 19 0.99985047 0.00238287
1 1 0 9 5 20 1.00022378 0.00239025
1 1 0 9 6 0 0.99911206 0.00272157
1 1 0 9 6 1 1.00073385 0.00220845
1 1 0 9 6 2 1.00022101 0.00256689
1 1 0 9 6 3 0.99999143 0.00250330
1 1 0 9 6 4 1.00128597 0.00225858
1 1 0 9 6 5 0.99984334 0.00243772
1 1 0 9 6 6 0.99996199 0.00247638
1 1 0 9 6 7 1.00053207 0.00271972
1 1 0 9 6 8 1.00004125 0.00245227
1 1 0 9 6 9 0.99935911 0.00199762
1 1 0 9 6 10 1.00009118 0.00205641
1 1 0 9 6 11 1.00009897 0.00200639
1 1 0 9 6 12 1.00001867 0.00242885
1 1 0 9 6 13 0.99928723 0.00265161
1 1 0 9 6 14 0.99932953 0.00214169
1 1 0 9 6 15 0.99996003 0.00240504
1 1 0 9 6 16 0.99972090 0.00248527
1 1 0 9 6 17 1.00096489 0.00236099
1 1 0 9 6 18 1.00024571 0.00234780
1 1 0 9 6 19 1.00070928 0.00219335
1 1 0 9 6 20 0.99911206 0.00272157
1 1 0 9 7 0 1.00016605 0.00234391
1 1 0 9 7 1 1.00046505 0.00232074
1 1 0 9 7 2 0.99994867 0.00224734
1 1 0 9 7 3 0.99971486 0.00249615
1 1 0 9 7 4 1.00100469 0.00265913
1 1 0 9 7 5 1.00021153 0.00251975
1 1 0 9 7 6 0.99996767 0.00243943
1 1 0 9 7 7 0.99972442 0.00229142
1 1 0 9 7 8 1.00042941 0.00225141
1 1 0 9 7 9 1.00098219 0.00234981
1 1 0 9 7 10 1.00088618 0.00267285
1 1 0 9 7 11 1.00132199 0.00242708
1 1 0 9 7 12 1.00120512 0.00261624
1 1 0 9 7 13 1.00006641 0.00242490
1 1 0 9 7 14 0.99968882 0.00236015
1 1 0 9 7 15 1.00055591 0.00241560
1 1 0 9 7 16 0.99970219 0.00261221
1 1 0 9 7 17 1.00053428 0.00220498
1 1 0 9 7 18 0.99997650 0.00234285
1 1 0 9 7 19 1.00132963 0.00244590
1 1 0 9 7 20 1.00016605 0.00234391
1 1 0 9 8 0 0.99970468 0.00243560
1 1 0 9 8 1 0.99883549 0.00233066
1 1 0 9 8 2 0.99886315 0.00234615
1 1 0 9 8 3 0.99859349 0.00242715
1 1 0 9 8 4 0.99891422 0.00261329
1 1 0 9 8 5 0.99956688 0.00261052
1 1 0 9 8 6 0.99879071 0.00262421
1 1 0 9 8 7 0.99837269 0.00253257
1 1 0 9 8 8 0.99940829 0.00265690
1 1 0 9 8 9 0.99960270 0.00265370
1 1 0 9 8 10 0.99955610 0.00247304
1 1 0 9 8 11 0.99832890 0.00254087
1 1 0 9 8 12 0.99880610 0.00246029
1 1 0 9 8 13 0.99941023 0.00246758
1 1 0 9 8 14 0.99881243 0.00236318
1 1 0 9 8 15 0.99953481 0.00233408
1 1 0 9 8 16 0.99855981 0.00243420
1 1 0 9 8 17 0.99909474 0.00243376
1 1 0 9 8 18 0.99865533 0.00265544
1 1 0 9 8 19 0.99812325 0.00270935
1 1 0 9 8 20 0.99970468 0.00243560
1 1 0 9 9 0 1.00058219 0.00272048
1 1 0 9 9 1 1.00039524 0.00254614
1 1 0 9 9 2 1.00037704 0.00255820
1 1 0 9 9 3 0.99986554 0.00223777
1 1 0 9 9 4 1.00037834 0.00253039
1 1 0 9 9 5 0.99969212 0.00226843
1 1 0 9 9 6 0.99971959 0.00273383
1 1 0 9 9 7 0.99873819 0.00281073
1 1 0 9 9 8 1.00045783 0.00246245
1 1 0 9 9 9 1.00022068 0.00246382
1 1 0 9 9 10 0.99987049 0.00249186
1 1 0 9 9 11 1.00030207 0.00247614
1 1 0 9 9 12 1.00026716 0.00271343
1 1 0 9 9 13 1.00014532 0.00237303
1 1 0 9 9 14 1.00014453 0.00253718
1 1 0 9 9 15 0.99958707 0.00241335
1 1 0 9 9 16 0.99981519 0.00243871
1 1 0 9 9 17 0.99989071 0.00266275
1 1 0 9 9 18 1.00005091 0.00251132
1 1 0 9 9 19 0.99946939 0.00286017
1 1 0 9 9 20 1.00058219 0.00272048
1 1 0 9 10 0 0.99924057 0.00242710
1 1 0 9 10 1 0.99957250 0.00249164
1 1 0 9 10 2 0.99983290 0.00234833
1 1 0 9 10 3 1.00010209 0.00249748
1 1 0 9 10 4 1.00039246 0.00234215
1 1 0 9 10 5 1.00062623 0.00240672
1 1 0 9 10 6 1.00015262 0.00232303
1 1 0 9 10 7 1.00020676 0.00249865
1 1 0 9 10 8 1.00089861 0.00226401
1 1 0 9 10 9 0.99952362 0.00223216
1 1 0 9 10 10 1.00002188 0.00236348
1 1 0 9 10 11 1.00046983 0.00238565
1 1 0 9 10 12 1.00010118 0.00228368
1 1 0 9 10 13 0.99995822 0.00207923
1 1 0 9 10 14 1.00007553 0.00252502
1 1 0 9 10 15 1.00024702 0.00235638
1 1 0 9 10 16 0.99966821 0.00236789
1 1 0 9 10 17 0.99980548 0.00252321
1 1 0 9 10 18 0.99979201 0.00209196
1 1 0 9 10 19 0.99970670 0.00234025
1 1 0 9 10 20 0.99924057 0.00242710
1 1 0 9 11 0 0.99914790 0.00266090
1 1 0 9 11 1 0.99897572 0.00228255
1 1 0 9 11 2 0.99898121 0.00247983
1 1 0 9 11 3 0.99972219 0.00236022
1 1 0 9 11 4 0.99990405 0.00221808
1 1 0 9 11 5 0.99926995 0.00272475
1 1 0 9 11 6 0.99865851 0.00259851
1 1 0 9 11 7 0.99921973 0.00259176
1 1 0 9 11 8 1.00012075 0.00256820
1 1 0 9 11 9 0.99940229 0.00237791
1 1 0 9 11 10 0.99979390 0.00248715
1 1 0 9 11 11 0.99960103 0.00253550
1 1 0 9 11 12 0.99913358 0.00232050
1 1 0 9 11 13 0.99882050 0.00242636
1 1 0 9 11 14 0.99932618 0.00249685
1 1 0 9 11 15 0.99828454 0.00252412
1 1 0 9 11 16 0.99900933 0.00251504
1 1 0 9 11 17 0.99870957 0.00236201
1 1 0 9 11 18 0.99996487 0.00235880
1 1 0 9 11 19 0.99967589 0.00257175
1 1 0 9 11 20 0.99914790 0.00266090
1 1 0 10 0 0 1.00032906 0.00251989
1 1 0 10 0 1 1.00029685 0.00257327
1 1 0 10 0 2 1.00073427 0.00218464
1 1 0 10 0 3 0.99959560 0.00242588
1 1 0 10 0 4 1.00078080 0.00272639
1 1 0 10 0 5 0.99992171 0.00251604
1 1 0 10 0 6 1.00100307 0.00237855
1 1 0 10 0 7 1.00172576 0.00259919
1 1 0 10 0 8 1.00123560 0.00256989
1 1 0 10 0 9 1.00129995 0.00238432
1 1 0 10 0 10 1.00207819 0.00264860
1 1 0 10 0 11 1.00101852 0.00235726
1 1 0 10 0 12 1.00097811 0.00284618
1 1 0 10 0 13 1.00138846 0.00267510
1 1 0 10 0 14 1.00065167 0.00268278
1 1 0 10 0 15 1.00073349 0.00264563
1 1 0 10 0 16 1.00203120 0.00257773
1 1 0 10 0 17 1.00069966 0.00248779
1 1 0 10 0 18 1.00111912 0.00264179
1 1 0 10 0 19 1.00027362 0.00238440
1 1 0 10 0 20 1.00032906 0.00251989
1 1 0 10 1 0 0.99917142 0.00225013
1 1 0 10 1 1 0.99896541 0.00252037
1 1 0 10 1 2 0.99849533 0.00262554
1 1 0 10 1 3 0.99899167 0.00266974
1 1 0 10 1 4 0.99915256 0.00243917
1 1 0 10 1 5 0.99895799 0.00263131
1 1 0 10 1 6 0.99956232 0.00245294
1 1 0 10 1 7 0.99993129 0.00272613
1 1 0 10 1 8 0.99885600 0.00276464
1 1 0 10 1 9 0.99828530 0.00224012
1 1 0 10 1 10 0.99847348 0.00241467
1 1 0 10 1 11 0.99892583 0.00242578
1 1 0 10 1 12 0.99841222 0.00251468
1 1 0 10 1 13 0.99877889 0.00249707
1 1 0 10 1 14 0.99896229 0.00232797
1 1 0 10 1 15 0.99899525 0.00284605
1 1 0 10 1 16 0.99858330 0.00266959
1 1 0 10 1 17 0.99913982 0.00273092
1 1 0 10 1 18 0.99841800 0.00262235
1 1 0 10 1 19 0.99860993 0.00247705
1 1 0 10 1 20 0.99917142 0.00225013
1 1 0 10 2 0 0.99873894 0.00234759
1 1 0 10 2 1 0.99893511 0.00239138
1 1 0 10 2 2 0.99957451 0.00248274
1 1 0 10 2 3 0.99911665 0.00246035
1 1 0 10 2 4 0.99949921 0.00221158
1 1 0 10 2 5 1.00001638 0.00272269
1 1 0 10 2 6 1.00049096 0.00238533
1 1 0 10 2 7 0.99907035 0.00259401
1 1 0 10 2 8 1.00007555 0.00256795
1 1 0 10 2 9 0.99874005 0.00258925
1 1 0 10 2 10 0.99993850 0.00256398
1 1 0 10 2 11 1.00014351 0.00232258
1 1 0 10 2 12 0.99901346 0.00259545
1 1 0 10 2 13 0.99918621 0.00250184
1 1 0 10 2 14 0.99953407 0.00237498
1 1 0 10 2 15 0.99905634 0.00245994
1 1 0 10 2 16 1.00042585 0.00287844
1 1 0 10 2 17 0.99906218 0.00268911
1 1 0 10 2 18 0.99923107 0.00235183
1 1 0 10 2 19 0.99962324 0.00247801
1 1 0 10 2 20 0.99873894 0.00234759
1 1 0 10 3 0 1.00000102 0.00254945
1 1 0 10 3 1 1.00077656 0.00262157
1 1 0 10 3 2 1.00034053 0.00253792
1 1 0 10 3 3 1.00091936 0.00280471
1 1 0 10 3 4 1.00030079 0.00249792
1 1 0 10 3 5 1.00045685 0.00252396
1 1 0 10 3 6 1.00022578 0.00264348
1 1 0 10 3 7 1.00062801 0.00254456
1 1 0 10 3 8 1.00053523 0.00258594
1 1 0 10 3 9 1.00039007 0.00237823
1 1 0 10 3 10 1.00097007 0.00259211
1 1 0 10 3 11 1.00049346 0.00257808
1 1 0 10 3 12 1.00052087 0.00247364
1 1 0 10 3 13 1.00060165 0.00255113
1 1 0 10 3 14 1.00052894 0.00230485
1 1 0 10 3 15 1.00143858 0.00257841
1 1 0 10 3 16 1.00036464 0.00252756
1 1 0 10 3 17 0.99964361 0.00260216
1 1 0 10 3 18 1.00040773 0.00250361
1 1 0 10 3 19 0.99951485 0.00249658
1 1 0 10 3 20 1.00000102 0.00254945
1 1 0 10 4 0 0.99947003 0.00241203
1 1 0 10 4 1 0.99984355 0.00250956
1 1 0 10 4 2 1.00044913 0.00265200
1 1 0 10 4 3 0.99933405 0.00229749
1 1 0 10 4 4 0.99966762 0.00267979
1 1 0 10 4 5 1.00000521 0.00250205
1 1 0 10 4 6 0.99939726 0.00231137
1 1 0 10 4 7 1.00096173 0.00272994
1 1 0 10 4 8 0.99898306 0.00270082
1 1 0 10 4 9 0.99906327 0.00245895
1 1 0 10 4 10 0.99978435 0.00270120
1 1 0 10 4 11 0.99962951 0.00266024
1 1 0 10 4 12 1.00001270 0.00256798
1 1 0 10 4 13 0.99955455 0.00220362
1 1 0 10 4 14 0.99992103 0.00282128
1 1 0 10 4 15 0.99896857 0.00260852
1 1 0 10 4 16 0.99913492 0.00267843
1 1 0 10 4 17 1.00036424 0.00236036
1 1 0 10 4 18 0.99939833 0.00244186
1 1 0 10 4 19 0.99928662 0.00263860
1 1 0 10 4 20 0.99947003 0.00241203
1 1 0 10 5 0 1.00017257 0.00257467
1 1 0 10 5 1 1.00003609 0.00220820
1 1 0 10 5 2 1.00047070 0.00229456
1 1 0 10 5 3 0.99921662 0.00239935
1 1 0 10 5 4 1.00079449 0.00242904
1 1 0 10 5 5 1.00002754 0.00213544
1 1 0 10 5 6 0.99993332 0.00240370
1 1 0 10 5 7 1.00028009 0.00246209
1 1 0 10 5 8 1.00006916 0.00268675
1 1 0 10 5 9 0.99918354 0.00249874
1 1 0 10 5 10 1.00050179 0.00231933
1 1 0 10 5 11 0.99996151 0.00227165
1 1 0 10 5 12 0.99936821 0.00245171
1 1 0 10 5 13 0.99951457 0.00259382
1 1 0 10 5 14 1.00063786 0.00245614
1 1 0 10 5 15 1.00011233 0.00232274
1 1 0 10 5 16 0.99976213 0.00229993
1 1 0 10 5 17 0.99892898 0.00245968
1 1 0 10 5 18 0.99992810 0.00241241
1 1 0 10 5 19 0.99975246 0.00239400
1 1 0 10 5 20 1.00017257 0.00257467
1 1 0 10 6 0 1.00084525 0.00255088
1 1 0 10 6 1 1.00047956 0.00229875
1 1 0 10 6 2 1.00045680 0.00234983
1 1 0 10 6 3 0.99978865 0.00254193
1 1 0 10 6 4 1.00118910 0.00250998
1 1 0 10 6 5 1.00086254 0.00239725
1 1 0 10 6 6 1.00088840 0.00263252
1 1 0 10 6 7 1.00018938 0.00263981
1 1 0 10 6 8 1.00073308 0.00210081
1 1 0 10 6 9 1.00084905 0.00231057
1 1 0 10 6 10 0.99976587 0.00245340
1 1 0 10 6 11 1.00077463 0.00241199
1 1 0 10 6 12 1.00087589 0.00238710
1 1 0 10 6 13 1.00057030 0.00253831
1 1 0 10 6 14 1.00166338 0.00244828
1 1 0 10 6 15 1.00037170 0.00260113
1 1 0 10 6 16 1.00037916 0.00282217
1 1 0 10 6 17 1.00082234 0.00217751
1 1 0 10 6 18 1.00054392 0.00252202
1 1 0 10 6 19 1.00163476 0.00221218
1 1 0 10 6 20 1.00084525 0.00255088
1 1 0 10 7 0 0.99902358 0.00275677
1 1 0 10 7 1 0.99932176 0.00236750
1 1 0 10 7 2 0.99967653 0.00251459
1 1 0 10 7 3 1.00018741 0.00240701
1 1 0 10 7 4 1.00046899 0.00234080
1 1 0 10 7 5 0.99970217 0.00225164
1 1 0 10 7 6 0.99947270 0.00237543
1 1 0 10 7 7 0.99974079 0.00263060
1 1 0 10 7 8 0.99998116 0.00253988
1 1 0 10 7 9 0.99980052 0.00213223
1 1 0 10 7 10 0.99986368 0.00259174
1 1 0 10 7 11 1.00002382 0.00240059
1 1 0 10 7 12 1.00019170 0.00241984
1 1 0 10 7 13 0.99909632 0.00239784
1 1 0 10 7 14 0.99939878 0.00268693
1 1 0 10 7 15 0.99974233 0.00224552
1 1 0 10 7 16 0.99970715 0.00194653
1 1 0 10 7 17 0.99988886 0.00206530
1 1 0 10 7 18 0.99937474 0.00229355
1 1 0 10 7 19 0.99987067 0.00232104
1 1 0 10 7 20 0.99902358 0.00275677
1 1 0 10 8 0 0.99874114 0.00268193
1 1 0 10 8 1 0.99816182 0.00269596
1 1 0 10 8 2 0.99899076 0.00278117
1 1 0 10 8 3 0.99996874 0.00260621
1 1 0 10 8 4 0.99900573 0.00233943
1 1 0 10 8 5 0.99979933 0.00236498
1 1 0 10 8 6 0.99878898 0.00264375
1 1 0 10 8 7 0.99829089 0.00247495
1 1 0 10 8 8 0.99928780 0.00251456
1 1 0 10 8 9 0.99881461 0.00252980
1 1 0 10 8 10 0.99859228 0.00250259
1 1 0 10 8 11 0.99876090 0.00280830
1 1 0 10 8 12 0.99886926 0.00257307
1 1 0 10 8 13 0.99885452 0.00260910
1 1 0 10 8 14 0.99881659 0.00233935
1 1 0 10 8 15 0.99883646 0.00240086
1 1 0 10 8 16 0.99899007 0.00242361
1 1 0 10 8 17 0.99944903 0.00257513
1 1 0 10 8 18 0.99828677 0.00270204
1 1 0 10 8 19 0.99966941 0.00283390
1 1 0 10 8 20 0.99874114 0.00268193
1 1 0 10 9 0 1.00080135 0.00213476
1 1 0 10 9 1 1.00157601 0.00230381
1 1 0 10 9 2 1.00047342 0.00210730
1 1 0 10 9 3 0.99961429 0.00192829
1 1 0 10 9 4 1.00056840 0.00217079
1 1 0 10 9 5 1.00108664 0.00208928
1 1 0 10 9 6 0.99994460 0.00213121
1 1 0 10 9 7 1.00077191 0.00221198
1 1 0 10 9 8 0.99977483 0.00217037
1 1 0 10 9 9 1.00054085 0.00176310
1 1 0 10 9 10 1.00025673 0.00224314
1 1 0 10 9 11 1.00012703 0.00169440
1 1 0 10 9 12 1.00067140 0.00198803
1 1 0 10 9 13 1.00024304 0.00225923
1 1 0 10 9 14 1.00035764 0.00195968
1 1 0 10 9 15 1.00023451 0.00206077
1 1 0 10 9 16 0.99979219 0.00212413
1 1 0 10 9 17 1.00085577 0.00181938
1 1 0 10 9 18 0.99975654 0.00207952
1 1 0 10 9 19 0.99969935 0.00204943
1 1 0 10 9 20 1.00080135 0.00213476
1 1 0 10 10 0 1.00025887 0.00225290
1 1 0 10 10 1 1.00097088 0.00231059
1 1 0 10 10 2 1.00053303 0.00230613
1 1 0 10 10 3 1.00025375 0.00220985
1 1 0 10 10 4 1.00005750 0.00207590
1 1 0 10 10 5 1.00070950 0.00240441
1 1 0 10 10 6 1.00004426 0.00235914
1 1 0 10 10 7 1.00005360 0.00221501
1 1 0 10 10 8 0.99997374 0.00251397
1 1 0 10 10 9 1.00000321 0.00238750
1 1 0 10 10 10 1.00041296 0.00236362
1 1 0 10 10 11 1.00079581 0.00217883
1 1 0 10 10 12 0.99993546 0.00242741
1 1 0 10 10 13 1.00086158 0.00219000
1 1 0 10 10 14 0.99967987 0.00262350
1 1 0 10 10 15 1.00032424 0.00256992
1 1 0 10 10 16 0.99928564 0.00233280
1 1 0 10 10 17 0.99925750 0.00211015
1 1 0 10 10 18 1.00010973 0.00236326
1 1 0 10 10 19 0.99941273 0.00216081
1 1 0 10 10 20 1.00025887 0.00225290
1 1 0 10 11 0 0.99856862 0.00254644
1 1 0 10 11 1 0.99860654 0.00248359
1 1 0 10 11 2 0.99840256 0.00271455
1 1 0 10 11 3 0.99778415 0.00241815
1 1 0 10 11 4 0.99894537 0.00250704
1 1 0 10 11 5 0.99876543 0.00269814
1 1 0 10 11 6 0.99900377 0.00235742
1 1 0 10 11 7 0.99844780 0.00243463
1 1 0 10 11 8 0.99918104 0.00234513
1 1 0 10 11 9 0.99953546 0.00256397
1 1 0 10 11 10 0.99909165 0.00240914
1 1 0 10 11 11 1.00010732 0.00239825
1 1 0 10 11 12 0.99928161 0.00223048
1 1 0 10 11 13 0.99924681 0.00258778
1 1 0 10 11 14 0.99857592 0.00251414
1 1 0 10 11 15 0.99914880 0.00257547
1 1 0 10 11 16 0.99835626 0.00250950
1 1 0 10 11 17 0.99892751 0.00238982
1 1 0 10 11 18 0.99889792 0.00236259
1 1 0 10 11 19 0.99869210 0.00230116
1 1 0 10 11 20 0.99856862 0.00254644
1 1 0 11 0 0 0.94420809 0.00259245
1 1 0 11 0 1 0.95514862 0.00285855
1 1 0 11 0 2 0.96311101 0.00267250
1 1 0 11 0 3 0.96904467 0.00264076
1 1 0 11 0 4 0.97400399 0.00283106
1 1 0 11 0 5 0.97665352 0.00239554
1 1 0 11 0 6 0.98037413 0.00267324
1 1 0 11 0 7 0.98080796 0.00219941
1 1 0 11 0 8 0.98242947 0.00249603
1 1 0 11 0 9 0.98276782 0.00249849
1 1 0 11 0 10 0.98323488 0.00248080
1 1 0 11 0 11 0.98233892 0.00233811
1 1 0 11 0 12 0.98230425 0.00248737
1 1 0 11 0 13 0.98100299 0.00283581
1 1 0 11 0 14 0.97922367 0.00262781
1 1 0 11 0 15 0.97655297 0.00258415
1 1 0 11 0 16 0.97384021 0.00259595
1 1 0 11 0 17 0.97015593 0.00296970
1 1 0 11 0 18 0.96356532 0.00281897
1 1 0 11 0 19 0.95446646 0.00258646
1 1 0 11 0 20 0.94420809 0.00259245
1 1 0 11 1 0 1.00266000 0.00240144
1 1 0 11 1 1 1.00399659 0.00234659
1 1 0 11 1 2 1.00513761 0.00239843
1 1 0 11 1 3 1.00423365 0.00263426
1 1 0 11 1 4 1.00660357 0.00249937
1 1 0 11 1 5 1.00748296 0.00271104
1 1 0 11 1 6 1.00673024 0.00261833
1 1 0 11 1 7 1.00706354 0.00245682
1 1 0 11 1 8 1.00699035 0.00271910
1 1 0 11 1 9 1.00718341 0.00248121
1 1 0 11 1 10 1.00789662 0.00243977
1 1 0 11 1 11 1.00760983 0.00253659
1 1 0 11 1 12 1.00679097 0.00262354
1 1 0 11 1 13 1.00758671 0.00272276
1 1 0 11 1 14 1.00688640 0.00256994
1 1 0 11 1 15 1.00609240 0.00241178
1 1 0 11 1 16 1.00524717 0.00242016
1 1 0 11 1 17 1.00519442 0.00231863
1 1 0 11 1 18 1.00383075 0.00268596
1 1 0 11 1 19 1.00443660 0.00253861
1 1 0 11 1 20 1.00266000 0.00240144
1 1 0 11 2 0 0.99756547 0.00244122
1 1 0 11 2 1 0.99924813 0.00222508
1 1 0 11 2 2 0.99882301 0.00258061
1 1 0 11 2 3 0.99939216 0.00242021
1 1 0 11 2 4 0.99884453 0.00221319
1 1 0 11 2 5 0.99880948 0.00230459
1 1 0 11 2 6 0.99929640 0.00220611
1 1 0 11 2 7 0.99952568 0.00249123
1 1 0 11 2 8 0.99897620 0.00248172
1 1 0 11 2 9 0.99938055 0.00251800
1 1 0 11 2 10 0.99820728 0.00211944
1 1 0 11 2 11 0.99937822 0.00216802
1 1 0 11 2 12 0.99922461 0.00216594
1 1 0 11 2 13 1.00048699 0.00249934
1 1 0 11 2 14 0.99954169 0.00243576
1 1 0 11 2 15 0.99932675 0.00223858
1 1 0 11 2 16 0.99830295 0.00205404
1 1 0 11 2 17 0.99866578 0.00252445
1 1 0 11 2 18 0.99856038 0.00257446
1 1 0 11 2 19 0.99886627 0.00226197
1 1 0 11 2 20 0.99756547 0.00244122
1 1 0 11 3 0 0.99885953 0.00276210
1 1 0 11 3 1 0.99919267 0.00267297
1 1 0 11 3 2 0.99944276 0.00260184
1 1 0 11 3 3 0.99934396 0.00240437
1 1 0 11 3 4 0.99927265 0.00304122
1 1 0 11 3 5 1.00040957 0.00235708
1 1 0 11 3 6 0.99916028 0.00270593
1 1 0 11 3 7 1.00005273 0.00260096
1 1 0 11 3 8 0.99983213 0.00277089
1 1 0 11 3 9 0.99975176 0.00225963
1 1 0 11 3 10 0.99895687 0.00257563
1 1 0 11 3 11 0.99982427 0.00264723
1 1 0 11 3 12 0.99979671 0.00228551
1 1 0 11 3 13 1.00021596 0.00246130
1 1 0 11 3 14 1.00053459 0.00270736
1 1 0 11 3 15 0.99987979 0.00253930
1 1 0 11 3 16 1.00018384 0.00262901
1 1 0 11 3 17 0.99939314 0.00258284
1 1 0 11 3 18 1.00016305 0.00256498
1 1 0 11 3 19 0.99949835 0.00242448
1 1 0 11 3 20 0.99885953 0.00276210
1 1 0 11 4 0 0.99984788 0.00240610
1 1 0 11 4 1 0.99985639 0.00242858
1 1 0 11 4 2 0.99934501 0.00242291
1 1 0 11 4 3 0.99973339 0.00263943
1 1 0 11 4 4 0.99853708 0.00248931
1 1 0 11 4 5 0.99923028 0.00253721
1 1 0 11 4 6 1.00003260 0.00226760
1 1 0 11 4 7 1.00002102 0.00244738
1 1 0 11 4 8 0.99930426 0.00211584
1 1 0 11 4 9 0.99951190 0.00238704
1 1 0 11 4 10 1.00082130 0.00249974
1 1 0 11 4 11 0.99933509 0.00247870
1 1 0 11 4 12 0.99949476 0.00262702
1 1 0 11 4 13 0.99946604 0.00258468
1 1 0 11 4 14 0.99950614 0.00232971
1 1 0 11 4 15 0.99981723 0.00234695
1 1 0 11 4 16 0.99952262 0.00252798
1 1 0 11 4 17 0.99883533 0.00265127
1 1 0 11 4 18 0.99973908 0.00274642
1 1 0 11 4 19 1.00058049 0.00248634
1 1 0 11 4 20 0.99984788 0.00240610
1 1 0 11 5 0 1.00000047 0.00241003
1 1 0 11 5 1 0.99954066 0.00219929
1 1 0 11 5 2 0.99981036 0.00214631
1 1 0 11 5 3 1.00049650 0.00222225
1 1 0 11 5 4 1.00008813 0.00255307
1 1 0 11 5 5 0.99938725 0.00230835
1 1 0 11 5 6 0.99932230 0.00246118
1 1 0 11 5 7 0.99916935 0.00227786
1 1 0 11 5 8 1.00003248 0.00209892
1 1 0 11 5 9 0.99991618 0.00236547
1 1 0 11 5 10 1.00041906 0.00223421
1 1 0 11 5 11 0.99985674 0.00216527
1 1 0 11 5 12 0.99968165 0.00224882
1 1 0 11 5 13 0.99997588 0.00231743
1 1 0 11 5 14 0.99956751 0.00266516
1 1 0 11 5 15 0.99915441 0.00216409
1 1 0 11 5 16 0.99950141 0.00224000
1 1 0 11 5 17 1.00028706 0.00234444
1 1 0 11 5 18 0.99892948 0.00213074
1 1 0 11 5 19 1.00039558 0.00222758
1 1 0 11 5 20 1.00000047 0.00241003
1 1 0 11 6 0 1.00112057 0.00240444
1 1 0 11 6 1 1.00054455 0.00231529
1 1 0 11 6 2 1.00035167 0.00254478
1 1 0 11 6 3 1.00014453 0.00252808
1 1 0 11 6 4 1.00092907 0.00245337
